"date","open","high","low","close","volume"
"2021-02-05","10.9500","13.1000","10.7410","12.5300","34272184"
"2021-01-29","12.2350","13.1150","10.3700","10.7800","138928282"
"2020-12-31","11.7000","12.5676","10.5600","12.0200","185376994"
"2020-11-30","6.6300","11.8600","6.4900","11.2500","236665285"
"2020-10-30","6.5700","7.8150","6.0000","6.5200","157777354"
"2020-09-30","6.9400","7.8900","5.5000","6.5100","189206380"
"2020-08-31","7.5800","8.9400","6.6400","6.9900","242188621"
"2020-07-31","8.1300","8.7950","7.1907","7.5600","107366378"
"2020-06-30","6.9800","11.5000","6.8800","8.0600","206091965"
"2020-05-29","6.8700","8.8900","5.3250","6.9700","201947824"
"2020-04-30","5.5700","7.5500","4.2700","7.2700","259249983"
"2020-03-31","13.8600","13.8600","3.3000","5.9300","203524856"
"2020-02-28","21.5600","22.8300","13.4900","13.6150","66381739"
"2020-01-31","22.6500","23.2500","21.2350","21.5400","31255449"
"2019-12-31","22.5200","23.0700","21.9800","22.4400","26926867"
"2019-11-29","23.4600","23.5600","21.7300","22.4300","27788713"
"2019-10-31","22.4400","23.8600","20.7500","23.4800","42304465"
"2019-09-30","23.5700","23.8800","22.0700","22.3950","38457598"
"2019-08-30","23.9500","25.4400","22.7900","23.6400","37861348"
"2019-07-31","22.5300","24.0500","22.3000","23.5100","23454975"
"2019-06-28","20.2600","23.6050","20.1425","22.2000","55761044"
"2019-05-31","20.6600","21.9100","19.4050","20.2800","48376008"
"2019-04-30","21.5700","23.2700","20.5400","20.7600","44702121"
"2019-03-29","22.6600","22.8300","20.7500","21.3900","49686098"
"2019-02-28","22.9800","24.0000","21.0000","22.4300","43370795"
"2019-01-31","21.3600","23.2500","20.7100","22.9800","34766916"
"2018-12-31","26.1500","26.4000","20.6000","21.6400","47705686"
"2018-11-30","24.8400","26.1700","23.4600","25.5700","52969177"
"2018-10-31","26.3000","26.4200","22.4900","24.6500","50530160"
"2018-09-28","26.0400","26.6200","25.3300","26.0800","32437991"
"2018-08-31","25.0800","26.3600","24.2150","26.1100","60875310"
"2018-07-31","24.4100","26.7800","24.3000","24.6200","39767688"
"2018-06-29","24.7000","26.7800","24.0400","24.6400","75442686"
"2018-05-31","21.7000","25.0000","21.6700","24.5100","50908447"
"2018-04-30","21.2900","21.3600","19.7100","20.6400","46061043"
"2018-03-29","23.0300","23.2700","21.1200","21.4500","63434671"
"2018-02-28","20.7400","24.0900","17.9100","22.9700","55864694"
"2018-01-31","20.6400","21.2900","19.9950","20.7700","42953388"
"2017-12-29","19.8700","20.9301","19.1600","20.5000","38990007"
"2017-11-30","19.7000","20.0700","18.3200","19.9100","46517303"
"2017-10-31","18.1500","20.0500","17.7900","19.5600","35175654"
"2017-09-29","18.4700","18.7900","17.4900","18.1000","36760752"
"2017-08-31","23.0000","23.0000","17.3000","18.4400","85974492"
"2017-07-31","21.8800","22.3000","21.1300","22.1300","44614157"
"2017-06-30","22.5000","23.0000","21.7400","21.7700","66890909"
"2017-05-31","23.5000","25.0100","22.3950","22.4300","93510580"
"2017-04-28","21.1300","23.5400","20.0900","23.4100","105543202"
"2017-03-31","22.0300","22.3300","20.7150","21.1900","43679951"
"2017-02-28","24.5500","25.0213","20.8900","21.9100","111809466"
"2017-01-31","25.1600","25.8926","24.3300","24.5000","41875996"
"2016-12-30","25.9300","27.3500","24.6900","24.9500","47340950"
"2016-11-30","25.6900","26.7400","22.9000","25.8500","88594415"
"2016-10-31","28.0200","28.2250","25.3000","25.8300","50543326"
"2016-09-30","28.1900","29.4500","26.5500","28.1800","55871694"
"2016-08-31","29.1900","29.5800","25.9000","28.1500","78799536"
"2016-07-29","26.8900","29.6300","26.3200","29.1500","47412915"
"2016-06-30","28.3800","28.9100","24.8600","26.7900","70976794"
"2016-05-31","28.9600","29.4900","27.4500","28.1700","45979683"
"2016-04-29","28.6700","29.7600","27.0000","28.9500","57354986"
"2016-03-31","27.4000","29.0350","27.0500","28.9200","49023181"
"2016-02-29","25.4600","28.4700","22.0301","27.1500","80724385"
"2016-01-29","27.4200","27.4800","24.2500","25.6100","48362668"
"2015-12-31","29.4700","29.8800","27.6200","27.9700","33610580"
"2015-11-30","29.3400","30.0000","27.5700","29.2600","56369990"
"2015-10-30","27.2700","30.4550","26.7900","29.3200","30444308"
"2015-09-30","26.6000","29.6100","26.3900","27.1800","31180300"
"2015-08-31","26.5400","29.0600","25.2500","27.2200","57036071"
"2015-07-31","23.9800","26.7100","23.7200","26.6000","28550419"
"2015-06-30","26.2500","26.6100","23.4200","23.8000","53404625"
"2015-05-29","25.0600","26.8300","24.8700","26.0900","35134110"
"2015-04-30","24.3000","26.0400","23.4500","24.8900","18993158"
"2015-03-31","21.6600","24.5500","21.2500","24.3000","26373395"
"2015-02-27","20.3800","22.7100","19.9200","21.7600","38081721"
"2015-01-30","20.3100","20.8500","19.2200","20.4300","12993831"
"2014-12-31","18.7200","20.5700","18.1500","20.2700","14220116"
"2014-11-28","17.2500","18.7500","16.8800","18.7400","13745675"
"2014-10-31","17.9000","18.1400","14.8600","17.2000","16728715"
"2014-09-30","18.1900","18.9800","17.8700","17.9150","12222677"
"2014-08-29","18.9000","19.5000","17.6500","18.2300","12732346"
"2014-07-31","20.1800","20.2600","18.9400","18.9800","9517541"
"2014-06-30","19.3300","20.9100","18.2000","20.0500","32119959"
"2014-05-30","16.4500","19.2600","15.0000","19.2000","19944732"
